"id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SinmeB_6236",29.3571238042334,-9.73928597419589,0.70892460289581,-13.7381125361046,6.00201779921404e-43,1.12969916168453e-42
"SinmeB_5117",31.6261336472125,-10.8620388076464,0.616153140471628,-17.628797281358,1.48083662069147e-69,3.11156664002359e-69
"SinmeB_3480",12.8667336507449,-6.75406073862003,0.884396059018518,-7.63691862909874,2.22482007564067e-14,3.57935353503704e-14
"SinmeB_3885",85.6824164659163,-13.6007935231941,0.421917074641802,-32.2357030341588,5.58062143880728e-228,1.88781586653237e-227
"SinmeB_5098",5.83505806863267,-5.67995871834815,0.736510810374862,-7.71198282270591,1.2387780877286e-14,1.9946042133236e-14
"SinmeB_3736",46.7627185640391,-12.8122430125278,0.502384708782076,-25.5028522734864,1.83275068274815e-143,4.93034869042691e-143
"SinmeB_5119",8.98122716543276,-4.96451596864317,1.0951067271165,-4.53336268120195,5.80520112645145e-06,8.68419438416957e-06
"SinmeB_4941",1660.5787507048,-24.5406192188578,0.299787592420589,-81.8600230273319,0,0
"SinmeB_4292",21.7939400650985,-10.4170443274796,0.742379255566182,-14.0319711917798,9.9351184119834e-45,1.88433696691551e-44
"SinmeB_3694",10.4902832859093,-6.96436401309641,0.977014830260006,-7.12820706236673,1.01684731735009e-12,1.61555753975931e-12
"SinmeB_3518",18.145060199705,-8.91212748301946,0.697526459057476,-12.7767590279828,2.21092060668286e-37,4.0393095583864e-37
"SinmeB_3920",244.166775924309,-17.2359274288053,0.345306842654923,-49.9148157513628,0,0
"SinmeB_4927",4.37102000335288,-4.82332923522857,1.03371325716746,-4.66602242138722,3.07086206898173e-06,4.60512857481541e-06
"SinmeB_6001",43.7448375607029,-11.4645052239747,0.628483781376638,-18.2415291590544,2.41603726480658e-74,5.16583907200737e-74
"SinmeB_3630",12.6784149060826,-8.78396781572779,1.00181491454481,-8.7680545460026,1.81779771762301e-18,3.00647472787126e-18
"SinmeB_2116",49.6902784581938,-11.1667877608632,0.569800700286652,-19.5977080323795,1.61746791610147e-85,3.59038836610904e-85
"SinmeB_3553",436.5879724935,-15.7647123483102,0.256054674205526,-61.5677585157318,0,0
"SinmeB_4201",33.673075006818,-10.2459812606565,0.676891629927891,-15.1368118730439,9.2594916888002e-52,1.81270593481982e-51
"SinmeB_3546",66.5211498559155,-11.4910132792525,0.407770365878802,-28.1801088082695,1.02518893227581e-174,3.02319883123391e-174
"SinmeB_0823",66.480774371093,-14.1104938550929,0.515229004452516,-27.3868391203767,3.93487480535014e-165,1.12961614647965e-164
"SinmeB_6357",235.22463023409,-17.0186215705694,0.33359352927783,-51.0160422098463,0,0
"SinmeB_4353",38.4566248356846,-10.5916470000514,0.533617470704777,-19.8487635460332,1.12946100882128e-87,2.51986096439139e-87
"SinmeB_5070",42.4195386942674,-11.5815679136468,0.546171056804211,-21.205019506917,8.58350358076326e-100,1.99784961213233e-99
"SinmeB_3900",1336.98532497436,-22.032445353661,0.222752594362923,-98.9099382508845,0,0
"SinmeB_6007",21.0304803476918,-10.2945833405358,0.765494733380424,-13.4482745492904,3.15140264945808e-41,5.87840649871792e-41
"SinmeB_6374",40.274778871189,-11.8339310153225,0.577483940650718,-20.4922252937248,2.52580711828194e-93,5.7470105001415e-93
"SinmeB_4982",215.663561178967,-15.2932785315768,0.340982341414854,-44.8506467171281,0,0
"SinmeB_3846",131.484978571953,-14.042475770731,0.405886862037192,-34.5970197218265,2.80110767196011e-262,1.04352145913954e-261
"SinmeB_0615",790.96896261726,-20.357179672038,0.387206660146013,-52.5744564010377,0,0
"SinmeB_6410",7.36006143704511,-3.57618619389829,1.11539892741665,-3.2061947577635,0.00134502920541067,0.00195872509401454
"SinmeB_3862",1334.97621561646,-21.9930182180679,0.135765017850751,-161.993262817122,0,0
"SinmeB_4985",13.0185884613717,-8.48227864162342,0.812275522609151,-10.4426126425392,1.58390419060741e-25,2.72981003345261e-25
"SinmeB_4229",179.95430133506,-16.3273919450384,0.281598061813494,-57.9811943302801,0,0
"SinmeB_4188",33.8898108328102,-10.9886736925702,0.575833284956156,-19.0830818218625,3.49057221579981e-81,7.65371102155827e-81
"SinmeB_4309",107.928528902217,-14.8558720708095,0.364177619828,-40.7929297737347,0,0
"SinmeB_6549",36.3613497956093,-10.7923063365349,1.2541755567583,-8.60510020178519,7.62501198716255e-18,1.2555948325311e-17
"SinmeB_4535",24.5010506658519,-10.4319897504489,0.565971253202221,-18.4320134484314,7.27253363032693e-76,1.56172871252391e-75
"SinmeB_1721",46.7390868546329,-10.0612804888011,0.530839910239725,-18.9535117739311,4.13074589749063e-80,9.00994740850893e-80
"SinmeB_4283",426.852439631633,-20.8987766584276,0.372680065028979,-56.0769910158798,0,0
"SinmeB_3593",56.2263095250428,-11.962501564924,0.488307334245505,-24.4978945143381,1.55546813979472e-132,4.03483027800472e-132
"SinmeB_6411",15.4382335004058,-7.79196138088356,0.748272793750655,-10.4132629783678,2.15699115866151e-25,3.71669783744093e-25
"SinmeB_6391",130.589652797741,-16.4295824357469,0.345967339828576,-47.4888249390467,0,0
"SinmeB_4389",129.672274748708,-13.9542617695501,0.40917685882233,-34.1032525879211,6.6011117265418e-255,2.40258594777815e-254
"SinmeB_0895",43.906144801766,-10.0804057573574,0.557365886796901,-18.0857960563177,4.12369610361637e-73,8.78145193416852e-73
"SinmeB_6362",160.927807146837,-16.0046535288552,0.346785643609019,-46.1514304983729,0,0
"SinmeB_0965",305.05888840793,-15.1065524245674,0.30373319193559,-49.7362580898662,0,0
"SinmeB_1289",141.35324525566,-14.5283055536116,0.504526621052407,-28.7959147196368,2.41308838480917e-182,7.26775172713471e-182
