sample,id,FoldChange
135,SinmeB_0880,2.21517081445578
136,SinmeB_0882,3.02403395127536
137,SinmeB_0884,2.22710716487507
138,SinmeB_0885,2.05836038430697
139,SinmeB_0889,3.25183709152302
140,SinmeB_0907,2.04812389725995
141,SinmeB_0910,2.41488860776083
142,SinmeB_0915,2.98083632409732
143,SinmeB_0928,2.34996639971774
144,SinmeB_0934,4.29741532634884
145,SinmeB_0958,2.11680220274662
146,SinmeB_0964,2.28396537095341
147,SinmeB_0973,2.31114361020155
148,SinmeB_0974,2.39963272081901
149,SinmeB_0990,2.16784526251881
150,SinmeB_0992,2.00091171430688
151,SinmeB_0993,2.35306484266211
152,SinmeB_1000,2.20426451983579
153,SinmeB_1001,2.1344018557751
154,SinmeB_1002,2.00157392168049
155,SinmeB_1003,2.51663158013367
156,SinmeB_1004,2.08653196298161
157,SinmeB_1005,2.65935115689744
158,SinmeB_1006,2.22056337117074
159,SinmeB_1012,3.08369070326436
160,SinmeB_1013,2.78281660235715
161,SinmeB_1024,4.01038056027613
162,SinmeB_1031,2.51177086304637
163,SinmeB_1032,2.19895469089249
164,SinmeB_1037,3.05594632514588
165,SinmeB_1038,2.03287754953064
166,SinmeB_1049,2.23377158633405
167,SinmeB_1050,2.12917341366754
168,SinmeB_1051,3.45474783760732
169,SinmeB_1052,4.28974166508035
170,SinmeB_1053,3.80018592109924
171,SinmeB_1054,3.92061135636487
172,SinmeB_1056,2.62749201169361
173,SinmeB_1057,2.66285520145546
174,SinmeB_1058,3.21051097387872
175,SinmeB_1059,2.508790718163
176,SinmeB_1069,2.04248503360345
177,SinmeB_1077,2.5040114252782
178,SinmeB_1078,2.5574768306555
179,SinmeB_1079,2.77992083059275
180,SinmeB_1080,2.54757254615907
181,SinmeB_1082,2.01178944391144
182,SinmeB_1083,2.24145944691591
183,SinmeB_1084,3.78655510467716
184,SinmeB_1085,2.58434343426628
185,SinmeB_1087,2.40839413793717
186,SinmeB_1095,2.51739392514478
187,SinmeB_1099,0.436795736953684
188,SinmeB_1100,0.487310732224754
189,SinmeB_1114,2.18613169018374
190,SinmeB_1117,2.15702897484541
191,SinmeB_1118,2.34545385792928
192,SinmeB_1131,2.33545653094857
193,SinmeB_1132,3.05918996925109
194,SinmeB_1143,5.61725412100786
195,SinmeB_1144,5.87078626861795
196,SinmeB_1146,2.49382817713413
197,SinmeB_1150,3.60780239978803
198,SinmeB_1153,4.79111421109663
199,SinmeB_1154,2.43788563249677
200,SinmeB_1160,2.77129062105644
201,SinmeB_1162,2.34213287041461
202,SinmeB_1164,2.12731835795768
203,SinmeB_1165,2.07976783074894
204,SinmeB_1172,2.41050331871737
205,SinmeB_1175,2.07945766366571
206,SinmeB_1176,2.56729840580579
207,SinmeB_1177,2.54963911616479
208,SinmeB_1181,2.55591051329314
209,SinmeB_1191,2.07823030578633
210,SinmeB_1204,2.26945983087629
211,SinmeB_1205,2.51943329545018
212,SinmeB_1206,3.30070784457149
213,SinmeB_1207,3.31034333705757
214,SinmeB_1208,2.35696274498019
215,SinmeB_1213,3.7272047986985
216,SinmeB_1214,3.16593289393159
217,SinmeB_1215,2.28665533606644
218,SinmeB_1218,2.41632329539149
219,SinmeB_1226,2.36215019172752
220,SinmeB_1234,3.0235107092239
221,SinmeB_1235,5.16120414229708
222,SinmeB_1236,2.3918747730409
223,SinmeB_1237,2.54170072883053
224,SinmeB_1238,2.33053891340068
