Sample,id,FoldChange
698,SMc01321,2.65649640052006
699,SMc01320,2.18970652370305
700,SMc01319,2.86249765433897
701,SMc01318,3.16305689205306
702,SMc01314,2.65197549756641
703,SMc01313,4.09015085967201
704,SMc01312,3.56429105717337
705,SMc01310,3.45834498432128
706,SMc01309,2.7228409003046
707,SMc01308,3.07966048972079
708,SMc01307,3.56033070342856
709,SMc01306,2.95313986658469
710,SMc01305,3.36709313691816
711,SMc01304,3.14983555697488
712,SMc01303,2.3629787821401
713,SMc01302,2.63299333420123
714,SMc01301,2.72892191098379
715,SMc01300,2.54778014885433
716,SMc01299,2.31802698117146
717,SMc01298,2.45840081615781
718,SMc01297,2.45759475129581
719,SMc01296,2.76577267298503
720,SMc01295,2.68095873369956
721,SMc01294,3.11675190004908
722,SMc01293,2.74499229558449
723,SMc01291,2.94909864253391
724,SMc01268,2.27141825050077
725,SMc01266,0.344330004452624
726,SMc01265,0.486793757977133
727,SMc01016,0.444905636742158
728,SMc01022,0.341393434124102
729,SMc01030,2.01108771197402
730,SMc02101,2.47005150003422
731,SMc02100,2.85455668251071
732,SMc02099,2.1301526353959
733,SMc02061,5.91281218516707
734,SMc02054,5.11357219939746
735,SMc02050,2.30936355114475
736,SMc02049,0.490722341255111
737,SMc01242,0.257226736985894
738,SMc01180,2.13229621531755
739,SMc00943,0.337354425801837
740,SMc00949,2.23055584284068
741,SMc00277,2.36201025105059
742,SMc00293,2.01711734835148
743,SMc00494,2.12262234042333
744,SMc00485,2.11695312122127
745,SMc00168,0.225261935289213
746,SMc00147,2.42419439755166
747,SMc00137,0.205992590059037
748,SMc04236,0.079230664651169
749,SMc04169,0.480929935592505
750,SMc04173,0.412436712758475
751,SMc04187,0.252587569472018
752,SMc04283,0.408895871050002
753,SMc04291,0.353080526440881
754,SMc04292,0.465459949323689
755,SMc04300,2.06835015361806
756,SMc04316,2.59613455916772
757,SMc04317,3.03780420479935
758,SMc04346,2.66781424718799
759,SMc01488,0.458184610708734
760,SMc01449,0.451397788321671
761,SMc01465,2.16792522976474
762,SMc01469,2.95276666580005
763,SMc01882,4.22701996060128
764,SMc01875,0.463859874327793
765,SMc01869,2.14454513074812
766,SMc01634,0.303883406075681
767,SMc01652,3.71876469436705
768,SMc01542,2.28906249933004
769,SMc01547,2.85837663464914
770,SMc01591,0.262744333022954
771,SMc02689,0.368693067769761
772,SMc02692,3.47729634055421
773,SMc02726,2.14850860907033
774,SMc02735,2.22219817100002
775,SMc01497,0.466382742570594
776,SMc01815,0.287579344605666
777,SMc01959,5.80972693253952
778,SMc01983,0.224975205498898
779,SMc01984,0.377126746311678
780,SMc01985,0.23054341646619
781,SMc02040,5.13134230143918
782,SMc02042,2.90687359410953
783,SMc02044,2.05779767386897
784,SMc02349,0.443144142218455
785,SMc02350,0.281109756024924
786,SMc02436,2.00985718214437
787,SMc02438,2.07983732640814
788,SMc02443,2.35692404568923
789,SMc00638,2.05140993555547
790,SMc03968,4.19567520052544
791,SMc03969,2.93587977159459
792,SMc04040,3.95033234329607
793,SMc04051,0.447227736749627
794,SMc04059,2.1648685084133
795,SMc03938,0.48136998468168
796,SMc03939,0.327353346581851
797,SMc03950,0.468770714097007
798,SMc02981,0.436009136539368
799,SMc03157,2.76540762226585
800,SMc03158,2.06220738069911
801,SMc03159,2.02512926939004
802,SMc03167,4.73034359006443
803,SMc03168,7.93873348109821
804,SMc03173,2.97908806538826
805,SMc03203,0.336252560342654
806,SMc03211,4.93147498286062
807,SMc03137,3.64372743760252
808,SMc03136,2.93446469513875
809,SMc03104,0.349256331522094
810,SMc04444,0.391812104635766
811,SMc02503,4.25973531727243
812,SMc02471,2.36058593678594
813,SMc02470,2.83470694983681
814,SMc03238,2.18537281627772
815,SMc03242,2.54329845038758
816,SMc03251,0.28554651693919
817,SMc03252,0.223558498097865
818,SMc03253,0.161199194616186
819,SMc03773,3.12389953722405
820,SMc03788,0.289459027215975
821,SMc03789,0.265954748507683
822,SMc03857,2.35818542920532
823,SMc03858,2.04268023562979
824,SMc03859,3.24409497521849
825,SMc03881,4.0257931394217
826,SMc03884,0.457056311119445
827,SMc02796,2.28616572683675
828,SMc02794,0.499910260743453
829,SM_b20019,0.177471205487976
830,SM_b20079,0.344023007373866
831,SM_b20096,0.267322069829705
832,SM_b20097,0.460960310335835
833,SM_b20098,0.261002010673882
834,SM_b20099,0.270685189879051
835,SM_b20100,0.283367988249345
836,SM_b20149,2.18836341636772
837,SM_b20170,0.474116404332635
838,SM_b20194,0.269066525887721
839,SM_b20195,0.258857259425543
840,SM_b20196,0.281801594520964
841,SM_b20197,0.243004867149192
842,SM_b20198,0.155898139605783
843,SM_b20199,0.179726509513874
844,SM_b20200,0.161307515838846
845,SM_b20201,0.274180291153383
846,SM_b20202,0.226128105632602
847,SM_b20347,2.88714988032033
848,SM_b20359,0.458288516770064
849,SM_b20360,0.431704585476302
850,SM_b20368,2.2762586806227
851,SM_b20409,0.467156326502051
852,SM_b20495,0.248700509629988
853,SM_b20551,2.03332613701772
854,SM_b21096,2.10060415608147
855,SM_b21113,2.04354585745441
856,SM_b21132,0.42951383987088
857,SM_b21133,0.436743780640338
858,SM_b21221,3.06177593015888
859,SM_b21225,0.486840683174761
860,SM_b21257,2.18004554233545
861,SM_b21273,2.04686682704853
862,SM_b21274,2.11924499809181
863,SM_b21277,2.4028534679885
864,SM_b21283,0.498904106711144
