"id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SM_b21091",413.950452718297,-18.6751192950909,0.403814863437132,-46.2467357841531,0,0
"SMc03173",563.967123971055,-17.4777375868053,0.345055609207985,-50.6519445573495,0,0
"SM_b20497",2.90452601304253,-8.51959757919513,1.41034472328623,-6.04079090631381,1.53360612976818e-09,2.4424669513364e-09
"SMc04350",365.269587221707,-18.5833196617629,0.336540629902214,-55.2186512135624,0,0
"SMc04351",266.147466579985,-17.4142616669207,0.359272840489763,-48.4708547497815,0,0
"SMc02311",147.422933380474,-12.4828167399768,0.397773875828899,-31.3816907004377,3.5969837321627e-216,1.22044377253002e-215
"SMc03206",34.1149383074845,-9.04912614715269,0.553713980449204,-16.3426000907753,4.91130843889296e-60,1.03776485287749e-59
"SMc03109",148.033691206211,-13.0326235731612,0.376688966869319,-34.5978372594132,2.72292493745965e-262,1.03437143757773e-261
"SMc04255",52.2023188607346,-11.4125975271308,0.486300620081319,-23.4681944785971,8.6197868356958e-122,2.23814491410105e-121
"SM_b21082",4.60506093225451,-9.66205909633123,1.32809819310754,-7.27510898401538,3.46140890397338e-13,5.75131996250535e-13
"SM_b21107",11.4760675143292,-6.42761443513219,1.08066053387778,-5.94785710556829,2.71675596905509e-09,4.31548964837451e-09
"SMc00298",444.074887605197,-17.3847973120794,0.215400515266976,-80.7091723551914,0,0
"SM_b21002",150.781373114496,-13.3462306498685,0.31733794627336,-42.0568381644841,0,0
"SM_b21122",108.794778568344,-13.5164235686255,0.417966763034396,-32.3385129250414,2.01228928455286e-229,7.08601778785777e-229
"SM_b21124",213.275518169348,-16.0505484102518,0.361520784506564,-44.3973046588706,0,0
"SMa1556",88.756250494188,-13.6942154574387,0.462601567493095,-29.6026136090495,1.3828957893039e-192,4.40133714189317e-192
"SMc01719",460.539223274049,-13.8412952674317,0.298347979151273,-46.3931255938345,0,0
"SMc00975",65.9134499950386,-6.94684178625179,1.06825434385272,-6.50298482400511,7.87417424863209e-11,1.27277425163358e-10
"SMc04227",392.254537806723,-13.1917395003898,0.317548691823998,-41.5424148801133,0,0
"SMc01469",78.3497076175091,-9.40461496333073,0.698421602544673,-13.4655270241719,2.49531388242727e-41,4.9203284707348e-41
"SMc01104",56.8778059767153,-10.0231327516162,0.691954738711599,-14.4852433127042,1.50189888520188e-47,3.03643105395236e-47
"SMc03087",8.52385969042061,-6.61434501467755,0.923528297667826,-7.16203827363025,7.94862208781742e-13,1.3149059211995e-12
"SMc00765",74.5416098183534,-11.1513756629128,0.459907873193889,-24.2469770858034,7.11593142353205e-130,1.90327702498191e-129
"SMc01666",371.432453427714,-18.134945205255,0.304868971305331,-59.4843913685548,0,0
"SMc02479",2698.81813075167,-23.19844556821,0.306980305991547,-75.5698170710952,0,0
"SM_b21648",4.53680817995468,-5.71051385157119,1.43263709302968,-3.98601563463281,6.71920862762651e-05,0.000100590991928635
"SMc02833",257.48488855675,-15.726102864548,0.321397598368298,-48.9303683175848,0,0
"SMc01717",76.7946547699172,-11.7133215727687,0.417053390686972,-28.0859041895679,1.45628855812985e-173,4.41632906681326e-173
"SM_b21143",492.103632828082,-18.8677526325481,0.193729665163641,-97.3921707685335,0,0
"SMc03797",208.197881140071,-15.1578765550923,0.330963666829079,-45.7992162714355,0,0
"SMc02595",19.6052780955255,-9.40265100681422,0.797565158211826,-11.7891947886682,4.4376340289014e-32,8.39245517326187e-32
"SMc02117",696.387182477869,-18.5023595221934,0.222071785154418,-83.3170207071902,0,0
